1434,1434,Kegonga,,ACTIVE
1433,1433,Kehancha,,ACTIVE
1413,1413,Kemera,,ACTIVE
1349,1349,Kendu Bay,,ACTIVE
734,734,Kenol,,ACTIVE
1395,1395,Kenyenya,,ACTIVE
1029,1029,Keria,,ACTIVE
1515,1515,Kericho Munincipality,,ACTIVE
1416,1416,Kerina,,ACTIVE
1542,1542,Keringet,,ACTIVE
1394,1394,Keroka,,ACTIVE
744,744,Kerugoya,,ACTIVE
1400,1400,Keumbu,,ACTIVE
1128,1128,Khalala,,ACTIVE
1194,1194,Khaweli,,ACTIVE
1267,1267,Khayega,,ACTIVE
841,841,Khorof Harar,,ACTIVE
1257,1257,Khumusalaba,,ACTIVE
1281,1281,Khwisero,,ACTIVE
1256,1256,khwisero,,ACTIVE
810,810,Kiamariga,,ACTIVE
523,523,Kiambaa,,ACTIVE
965,965,Kiambere,,ACTIVE
689,689,Kiambu,,ACTIVE
746,746,Kiamuruga,,ACTIVE
750,750,Kiamutugu,,ACTIVE
805,805,Kiandu,,ACTIVE
769,769,Kiangai,,ACTIVE
959,959,Kiangombe Mbeere,,ACTIVE
765,765,Kiangwaci,,ACTIVE
1079,1079,Kianjai,,ACTIVE
948,948,Kianjokoma,,ACTIVE
749,749,Kianyaga,,ACTIVE
745,745,Kiaritha,,ACTIVE
809,809,Kiaruiyu,,ACTIVE
1183,1183,Kibabii,,ACTIVE
649,649,Kibera,,ACTIVE
766,766,Kibigoti,,ACTIVE
1036,1036,Kibirichia,,ACTIVE
1624,1624,Kibish,,ACTIVE
1362,1362,Kibos,,ACTIVE
1366,1366,Kiboswa,,ACTIVE
955,955,Kibugu,,ACTIVE
1556,1556,Kibugua,,ACTIVE
996,996,Kibwezi,,ACTIVE
555,555,Kibwezi,,ACTIVE
1032,1032,Kieganguru,,ACTIVE
904,904,Kiembeni,,ACTIVE
1045,1045,Kiengu,,ACTIVE
673,673,Kiganjo,,ACTIVE
779,779,Kiganjo Nyeri,,ACTIVE
724,724,Kigumo,,ACTIVE
1034,1034,Kiirua,,ACTIVE
715,715, Kijabe,,ACTIVE
937,937,Kikambala,,ACTIVE
983,983,Kikumini,,ACTIVE
704,704,Kikuyu,,ACTIVE
663,663,Kileleshwa,,ACTIVE
1457,1457,Kilgoris,,ACTIVE
533,533,Kilifi,,ACTIVE
667,667,Kilimani,,ACTIVE
541,541,Kilindini,,ACTIVE
1300,1300,Kilingili,,ACTIVE
556,556,Kilungu,,ACTIVE
1286,1286,Kima,,ACTIVE
1570,1570,Kimana,,ACTIVE
968,968,Kimangao,,ACTIVE
758,758,Kimbibi,,ACTIVE
714,714,Kimende,,ACTIVE
1205,1205,Kimilili,,ACTIVE
1625,1625,Kiminini,,ACTIVE
1093,1093,Kimukungi,,ACTIVE
1607,1607,Kimumu,,ACTIVE
752,752,Kimunye,,ACTIVE
1526,1526,Kinamba,,ACTIVE
536,536,Kinango,,ACTIVE
786,786,Kingongo,,ACTIVE
1168,1168,Kingorani,,ACTIVE
711,711,Kinoo,,ACTIVE
1056,1056,Kinoru,,ACTIVE
725,725,Kinyona,,ACTIVE
888,888,Kipini,,ACTIVE
525,525,Kipipiri,,ACTIVE
1276,1276,Kipkaren River,,ACTIVE
1519,1519,Kipkelion,,ACTIVE
1597,1597,Kipkenyo,,ACTIVE
1587,1587,kipkomo,,ACTIVE
1621,1621,Kiplombe,,ACTIVE
1612,1612,Kipsomba,,ACTIVE
729,729,Kiriaini,,ACTIVE
802,802,Kiricho,,ACTIVE
1039,1039,Kirimara,,ACTIVE
961,961,Kiritiri,,ACTIVE
719,719,Kirwara,,ACTIVE
1564,1564,Kisaju,,ACTIVE
1573,1573,Kisames,,ACTIVE
1006,1006,Kisasi,,ACTIVE
1584,1584,Kiserian,,ACTIVE
1379,1379,Kisian,,ACTIVE
588,588,Kisii Central,,ACTIVE
589,589,Kisii South,,ACTIVE
1399,1399,Kisii Township,,ACTIVE
1038,1038,Kisima,,ACTIVE
1092,1092,Kisiwa,,ACTIVE
1242,1242,Kisoko,,ACTIVE
989,989,Kisukioni,,ACTIVE
1364,1364,Kisumu CBD,,ACTIVE
593,593,Kisumu East,,ACTIVE
594,594,Kisumu West,,ACTIVE
1475,1475,Kitale,,ACTIVE
1563,1563,Kitengela,,ACTIVE
984,984,Kithimani,,ACTIVE
1072,1072,Kithirune,,ACTIVE
668,668,Kitisuru,,ACTIVE
1001,1001,Kitui,,ACTIVE
548,548,Kitui West,,ACTIVE
1124,1124,Kituni,,ACTIVE
607,607,Kitutu,,ACTIVE
900,900,Kiunga,,ACTIVE
1046,1046,Kiutine,,ACTIVE
982,982,Kivaa,,ACTIVE
951,951,Kivwe,,ACTIVE
1468,1468,Kobujoy,,ACTIVE
1226,1226,Kocholia,,ACTIVE
1225,1225,Kolanya,,ACTIVE
855,855,Kolbio,,ACTIVE
1371,1371,Kolweny,,ACTIVE
625,625,Komarock,,ACTIVE
1360,1360,Kondele,,ACTIVE
1189,1189,Kongoli,,ACTIVE
1283,1283,Kongoni,,ACTIVE
908,908,Kongowea,,ACTIVE
1203,1203,Kopsiro,,ACTIVE
873,873,Korakora,,ACTIVE
1212,1212,Korinda,,ACTIVE
1020,1020,Korr,,ACTIVE
1347,1347,Kosele,,ACTIVE
1350,1350,Kosele,,ACTIVE
869,869,Kotile,,ACTIVE
1613,1613,Kuinet Kapsuswa,,ACTIVE
1560,1560,Kumpa,,ACTIVE
597,597,Kuria East,,ACTIVE
598,598,Kuria West,,ACTIVE
753,753,Kutus,,ACTIVE
1129,1129,Kuywa,,ACTIVE
537,537,Kwale,,ACTIVE
680,680,Kwamaiko,,ACTIVE
941,941,Kyeni,,ACTIVE
646,646,Kyuna,,ACTIVE
966,966,Kyuso,,ACTIVE
1000,1000,Kyusyani,,ACTIVE
1044,1044,Laare,,ACTIVE
844,844,Lafey,,ACTIVE
615,615,Laikipia Central,,ACTIVE
1017,1017,Laisamis,,ACTIVE
825,825,Lakole South,,ACTIVE
895,895,Lamu,,ACTIVE
1598,1598,Langas,,ACTIVE
651,651,Langata,,ACTIVE
524,524,Lari,,ACTIVE
712,712,Lari,,ACTIVE
669,669,Lavington,,ACTIVE
891,891,Laza,,ACTIVE
832,832,Leheley,,ACTIVE
860,860,Liboi,,ACTIVE
713,713,Limuru,,ACTIVE
1509,1509,Litein,,ACTIVE
1477,1477,Lodwar,,ACTIVE
1018,1018,Logologo,,ACTIVE
1482,1482,Loima,,ACTIVE
1553,1553, Loita,,ACTIVE
1568,1568,Loitoktok,,ACTIVE
1479,1479,Lokiatung,,ACTIVE
1480,1480,Lokichar,,ACTIVE
1558,1558,Lokichoggio,,ACTIVE
1478,1478,Lokori,,ACTIVE
1514,1514,Londiani,,ACTIVE
1502,1502,Longisa,,ACTIVE
1534,1534,Longonot,,ACTIVE
1483,1483,Lorugum,,ACTIVE
1013,1013,Loyangalani,,ACTIVE
1319,1319,Luanda,,ACTIVE
1314,1314,Luanda Kotieno,,ACTIVE
1589,1589,Luanda South,,ACTIVE
1342,1342,Luanda Suba,,ACTIVE
1285,1285,Luanda Town,,ACTIVE
1590,1590,Luanda Township,,ACTIVE
1277,1277,Luandeti,,ACTIVE
1260,1260,Lubao,,ACTIVE
1125,1125,Lugulu,,ACTIVE
1247,1247,Lukoye,,ACTIVE
1116,1116,Lukusi,,ACTIVE
1275,1275,Lumakanda,,ACTIVE
917,917,Lunga Lunga,,ACTIVE
1259,1259,Lurambi Amalemba,,ACTIVE
1115,1115,Lutacho,,ACTIVE
1192,1192,Lutungu,,ACTIVE
1109,1109,Luucho,,ACTIVE
1088,1088,Luuya,,ACTIVE
1197,1197,Lwakhakha,,ACTIVE
1191,1191,Lwanda,,ACTIVE
1220,1220,Lwaunda,,ACTIVE
566,566,Maara,,ACTIVE
717,717,Mabanda,,ACTIVE
1104,1104,Mabanga,,ACTIVE
1430,1430,Mabera,,ACTIVE
1437,1437,Macalder,,ACTIVE
553,553,Machakos,,ACTIVE
654,654,Madaraka,,ACTIVE
1311,1311,Madiany,,ACTIVE
868,868,Madogashe,,ACTIVE
892,892,Madogo,,ACTIVE
1576,1576,Magadi,,ACTIVE
885,885,Magarini,,ACTIVE
1424,1424,Magina,,ACTIVE
1209,1209,Magombe,,ACTIVE
1066,1066,Magumoni,,ACTIVE
1348,1348,Magunga,,ACTIVE
1014,1014,Maikona,,ACTIVE
1042,1042,Mailinane,,ACTIVE
1473,1473,Maili Saba,,ACTIVE
1561,1561,Maili Tisa,,ACTIVE
1297,1297,Majengo,,ACTIVE
1167,1167,Majen go,,ACTIVE
618,618,Makadara,,ACTIVE
1114,1114,Makemo,,ACTIVE
1120,1120,Makhese,,ACTIVE
997,997,Makindu,,ACTIVE
922,922,Makinon,,ACTIVE
795,795,Makinon Road,,ACTIVE
619,619,Makongeni,,ACTIVE
557,557,Makueni,,ACTIVE
1132,1132,Makuma,,ACTIVE
1244,1244,Makunga,,ACTIVE
698,698,Makutano,,ACTIVE
963,963,Makutano mbeere,,ACTIVE
1054,1054,Makutano Meru,,ACTIVE
763,763,Makutano Town,,ACTIVE
732,732,Makuyu,,ACTIVE
1141,1141,Malaha,,ACTIVE
1196,1196,Malakisi,,ACTIVE
1239,1239,Malanga,,ACTIVE
1458,1458,Malaral,,ACTIVE
1262,1262,Malava Town,,ACTIVE
1149,1149,Maliki,,ACTIVE
992,992,Malili,,ACTIVE
1089,1089,Malinda,,ACTIVE
534,534,Malindi,,ACTIVE
1271,1271,Malinya,,ACTIVE
845,845,Malka Mari,,ACTIVE
1363,1363,Mamboleo,,ACTIVE
882,882,Mambrui,,ACTIVE
852,852,Mandera Township,,ACTIVE
1160,1160,Mandizini,,ACTIVE
604,604,Manga,,ACTIVE
1137,1137,Mangana,,ACTIVE
798,798,Manyani,,ACTIVE
953,953,Manyatta,,ACTIVE
1254,1254,Manyulia,,ACTIVE
1471,1471,Maraba,,ACTIVE
928,928,Marafa,,ACTIVE
736,736,Maragwa,,ACTIVE
1131,1131,Maraka,,ACTIVE
1096,1096,Marakaru,,ACTIVE
1411,1411,Marani,,ACTIVE
884,884,Marereni,,ACTIVE
926,926,Mariakani,,ACTIVE
1495,1495,Marigat,,ACTIVE
1557,1557,Marima,,ACTIVE
1085,1085,Marimanti,,ACTIVE
1527,1527,Marmanet,,ACTIVE
1097,1097,Marobo,,ACTIVE
1185,1185,Marrel,,ACTIVE
562,562,Marsabit,,ACTIVE
787,787,Marua,,ACTIVE
590,590,Masaba,,ACTIVE
871,871,Masalani,,ACTIVE
1383,1383,Maseno,,ACTIVE
1159,1159,Mashambani,,ACTIVE
1567,1567,Mashuru,,ACTIVE
1423,1423,Masimba,,ACTIVE
980,980,Masinga,,ACTIVE
1453,1453,Matemaiywa,,ACTIVE
1263,1263,Matete,,ACTIVE
1284,1284,Matete,,ACTIVE
808,808,Mathaithi,,ACTIVE
640,640,Mathare,,ACTIVE
979,979,Mathuki,,ACTIVE
994,994,Matiliku,,ACTIVE
1005,1005,Matinyani,,ACTIVE
1142,1142,Matisi,,ACTIVE
934,934,Matsangoni,,ACTIVE
539,539,Matuga,,ACTIVE
1135,1135,Matulo,,ACTIVE
1633,1633,Matumbei,,ACTIVE
1250,1250,Matungu,,ACTIVE
1282,1282,Matungu ,,ACTIVE
1048,1048,Maua,,ACTIVE
